,file_name,word,count,Found Lexico,Found OPLexico,Found senti_lex,Found Vader,Found Text
221,TAESA_Release de Resultados 1T19.pdf,princípios,2,1,1,1,0,1
222,TAESA_Release de Resultados 1T19.pdf,definidos,1,1,1,1,0,1
223,TAESA_Release de Resultados 1T19.pdf,acima,12,1,1,1,0,1
224,TAESA_Release de Resultados 1T19.pdf,li,9,1,1,1,0,1
225,TAESA_Release de Resultados 1T19.pdf,nha,1,1,1,1,0,1
226,TAESA_Release de Resultados 1T19.pdf,consolida,1,1,1,1,0,1
227,TAESA_Release de Resultados 1T19.pdf,proporcionalmente,5,1,1,1,0,1
228,TAESA_Release de Resultados 1T19.pdf,empresas,7,1,1,1,0,1
229,TAESA_Release de Resultados 1T19.pdf,controladas,8,1,1,1,0,1
230,TAESA_Release de Resultados 1T19.pdf,conjunto,11,1,1,1,0,1
231,TAESA_Release de Resultados 1T19.pdf,coligadas,8,1,1,1,0,1
232,TAESA_Release de Resultados 1T19.pdf,transirapé,2,1,1,1,0,1
233,TAESA_Release de Resultados 1T19.pdf,transudeste,4,1,1,1,0,1
234,TAESA_Release de Resultados 1T19.pdf,transleste,4,1,1,1,0,1
235,TAESA_Release de Resultados 1T19.pdf,transmineiras,8,1,1,1,0,1
236,TAESA_Release de Resultados 1T19.pdf,etau,16,1,1,1,0,1
237,TAESA_Release de Resultados 1T19.pdf,brasnorte,13,1,1,1,0,1
238,TAESA_Release de Resultados 1T19.pdf,aimorés,13,1,1,1,0,1
239,TAESA_Release de Resultados 1T19.pdf,paraguaçu,13,1,1,1,0,1
240,TAESA_Release de Resultados 1T19.pdf,ivaí,13,1,1,1,0,1
241,TAESA_Release de Resultados 1T19.pdf,grupo,4,1,1,1,0,1
242,TAESA_Release de Resultados 1T19.pdf,tbe,18,1,1,1,0,1
243,TAESA_Release de Resultados 1T19.pdf,equivalência,21,1,1,1,0,1
244,TAESA_Release de Resultados 1T19.pdf,patrimonial,27,1,1,1,0,1
245,TAESA_Release de Resultados 1T19.pdf,tanto,1,1,1,1,0,1
246,TAESA_Release de Resultados 1T19.pdf,quanto,1,1,1,1,0,1
247,TAESA_Release de Resultados 1T19.pdf,declaração,1,1,1,1,0,1
248,TAESA_Release de Resultados 1T19.pdf,dividendos,17,1,1,1,0,1
249,TAESA_Release de Resultados 1T19.pdf,feita,1,1,1,1,0,1
250,TAESA_Release de Resultados 1T19.pdf,revisado,1,1,1,1,0,1
