,word,polarity,sentiment
29427,tolaz,adj,-1
29428,toldada,adj,-1
29429,toldadas,adj,-1
29430,toldado,adj,-1
29431,toldados,adj,-1
29432,toldar-se,vb,0
29433,toldar,vb,-1
29434,toleirão,adj,-1
29435,toleirões,adj,-1
29436,toleirona,adj,-1
29437,toleironas,adj,-1
29438,tolerante,adj,1
29439,tolerantes,adj,1
29440,tolerar,vb,1
29441,toleráveis,adj,1
29442,tolerável,adj,1
29443,tolher,vb,-1
29444,tolhida,adj,-1
29445,tolhidas,adj,-1
29446,tolhido,adj,-1
29447,tolhidos,adj,-1
29448,tolo,adj,-1
29449,tolos,adj,-1
29450,tomada,adj,0
29451,tomadas,adj,0
29452,tomado,adj,0
29453,tomados,adj,0
29454,tomar conta de,vb n prp,-1
29455,tomar-se,vb,1
29456,tomar uma decisão ,vb det n prp,1
29457,tomar,vb,0
29458,tombada,adj,-1
29459,tombadas,adj,-1
29460,tombado,adj,-1
29461,tombados,adj,-1
29462,tombar,vb,-1
29463,tomista,adj,0
29464,tomistas,adj,0
29465,tonante,adj,0
29466,tonantes,adj,0
29467,tonificada,adj,1
29468,tonificadas,adj,1
29469,tonificado,adj,1
29470,tonificados,adj,1
29471,tonificar,vb,1
29472,tonta,adj,-1
29473,tontas,adj,-1
29474,tontear,vb,1
29475,tontinha,adj,-1
29476,tontinhas,adj,-1
29477,tontinho,adj,-1
29478,tontinhos,adj,-1
29479,tonto,adj,-1
29480,tontos,adj,-1
29481,topar-se,vb,1
29482,topar,vb,-1
29483,tope,adj,1
29484,#topfive,htag,-1
29485,topo,adj,1
29486,torcedora,adj,0
29487,torcedor,adj,0
29488,torcedoras,adj,0
29489,torcedores,adj,0
29490,torcer-se,vb,1
29491,torcer,vb,0
29492,torcida,adj,-1
29493,torcidas,adj,-1
29494,torcido,adj,-1
29495,torcidos,adj,-1
29496,tormentosa,adj,-1
29497,tormentosas,adj,-1
29498,tormentoso,adj,-1
29499,tormentosos,adj,-1
29500,tornar bom,vb adj,1
29501,tornar claro,vb adj,1
29502,tornar conhecido,vb adj,1
29503,tornar difícil,vb adj,-1
29504,tornar efetivo,vb adj,1
29505,tornar evidente,vb adj,1
29506,tornar grande,vb adj,-1
29507,tornar impossível,vb adj,-1
29508,tornar pequeno,vb adj,-1
29509,tornar popular,vb adj,1
29510,tornar possível,vb adj,1
29511,tornar público,vb adj,1
29512,tornar-se,vb,0
29513,tornar,vb,0
29514,tornar viável,vb adj,1
29515,torneada,adj,-1
29516,torneadas,adj,-1
29517,torneado,adj,-1
29518,torneados,adj,-1
29519,tornear,vb,0
29520,tornejar,vb,0
29521,torpe,adj,-1
29522,torpecer,vb,1
29523,torpente,adj,-1
29524,torpes,adj,-1
29525,tórpido,adj,-1
29526,torrar,vb,-1
29527,torrefazer,vb,0
29528,torrificar,vb,0
29529,torsa,adj,-1
29530,torsas,adj,-1
29531,torso,adj,-1
29532,torsos,adj,-1
29533,torta,adj,-1
29534,tortas,adj,-1
29535,torto,adj,-1
29536,tortos,adj,-1
29537,tortuosa,adj,-1
29538,tortuosas,adj,-1
29539,tortuoso,adj,-1
29540,tortuosos,adj,-1
29541,torturada,adj,-1
29542,torturadas,adj,-1
29543,torturado,adj,-1
29544,torturadora,adj,-1
29545,torturador,adj,-1
29546,torturadoras,adj,-1
29547,torturadores,adj,-1
29548,torturados,adj,-1
29549,torturante,adj,1
29550,torturantes,adj,-1
29551,torturar,vb,0
29552,torva,adj,-1
29553,torvar,vb,1
29554,torvas,adj,-1
29555,torvo,adj,-1
29556,torvos,adj,-1
29557,tosar,vb,-1
29558,tosca,adj,-1
29559,toscas,adj,-1
29560,tosco,adj,-1
29561,toscos,adj,1
29562,#tosempiquenenhum,htag,-1
29563,tosquiar,vb,0
29564,tossir,vb,0
29565,tostar-se,vb,1
29566,tostar,vb,0
29567,totais,adj,0
29568,total,adj,0
29569,totalitário,adj,1
29570,totalizar,vb,1
29571,#totalyfail,htag,-1
29572,totó,adj,-1
29573,totós,adj,-1
29574,toucar,vb,0
29575,tourear,vb,1
29576,tóxica,adj,-1
29577,toxicar,vb,-1
29578,tóxicas,adj,-1
29579,tóxico,adj,-1
29580,toxicodependente,adj,-1
29581,toxicodependentes,adj,-1
29582,toxicómana,adj,-1
29583,toxicómanas,adj,-1
29584,toxicómano,adj,-1
29585,toxicómanos,adj,-1
29586,tóxicos,adj,-1
29587,#tps,htag,-1
29588,trabalhada,adj,-1
29589,trabalhadas,adj,-1
29590,trabalhadeira,adj,1
29591,trabalhadeiras,adj,1
29592,trabalhado,adj,-1
29593,trabalhadora,adj,1
29594,trabalhador,adj,1
29595,trabalhadoras,adj,1
29596,trabalhadores,adj,1
29597,trabalhados,adj,1
29598,trabalhar,vb,1
29599,trabalhista,adj,0
29600,trabalhistas,adj,0
29601,trabalhosa,adj,-1
29602,trabalhosas,adj,-1
29603,trabalhoso,adj,-1
29604,trabalhosos,adj,-1
29605,trabucar,vb,0
29606,traçar,vb,1
29607,tracejar,vb,1
29608,tracionar,vb,0
29609,tradicionais,adj,1
29610,tradicional,adj,1
29611,tradicionalista,adj,0
29612,tradicionalistas,adj,0
29613,traduzir-se,vb,1
29614,traduzir,vb,-1
29615,trafegar,vb,0
29616,trafeguear,vb,0
29617,traficante,adj,-1
29618,traficantes,adj,-1
29619,traficar,vb,0
29620,trafulha,adj,-1
29621,trafulhas,adj,-1
29622,tragar,vb,0
29623,tragáveis,adj,1
29624,tragável,adj,1
29625,trágica,adj,-1
29626,trágicas,adj,-1
29627,trágico,adj,-1
29628,trágicos,adj,-1
29629,traiçoeira,adj,-1
29630,traiçoeiras,adj,-1
29631,traiçoeiro,adj,-1
29632,traiçoeiros,adj,-1
29633,traída,adj,-1
29634,traídas,adj,-1
29635,traído,adj,-1
29636,traidora,adj,-1
29637,traidor,adj,-1
29638,traidoras,adj,-1
29639,traidores,adj,-1
29640,traídos,adj,-1
29641,trair,vb,1
29642,trajada,adj,0
29643,trajadas,adj,0
29644,trajado,adj,0
29645,trajados,adj,0
29646,trajar,vb,1
29647,tramada,adj,-1
29648,tramadas,adj,-1
29649,tramado,adj,-1
29650,tramados,adj,-1
29651,tramar,vb,1
29652,trambecar,vb,0
29653,trambiqueiro,adj,1
29654,trampolineira,adj,-1
29655,trampolineiras,adj,-1
29656,trampolineiro,adj,-1
29657,trampolineiros,adj,-1
29658,tramposa,adj,-1
29659,tramposas,adj,-1
29660,tramposo,adj,-1
29661,tramposos,adj,-1
29662,trancafiar-se,vb,1
29663,trancafiar,vb,0
29664,trançar,vb,0
29665,trancar,vb,-1
29666,trangalhadanças,adj,-1
29667,tranquila,adj,1
29668,tranqüila,adj,1
29669,tranquilas,adj,1
29670,tranqüilas,adj,1
29671,tranquilizadora,adj,1
29672,tranquilizador,adj,1
29673,tranquilizadoras,adj,1
29674,tranquilizadores,adj,1
29675,tranquilizante,adj,1
29676,tranquilizantes,adj,1
29677,tranqüilizar-se,vb,1
29678,tranqüilizar,vb,1
29679,tranquilo,adj,1
29680,tranqüilo,adj,1
29681,tranquilos,adj,1
29682,tranqüilos,adj,1
29683,transbordar,vb,0
29684,transcendentais,adj,-1
29685,transcendental,adj,-1
29686,transcendentalista,adj,0
29687,transcendentalistas,adj,0
29688,transcendente,adj,1
29689,transcendentes,adj,1
29690,transcender,vb,0
29691,transcorrer,vb,-1
29692,transcrever,vb,0
29693,transcurar,vb,1
29694,transcursar,vb,-1
29695,transeunte,adj,0
29696,transeuntes,adj,0
29697,transexuais,adj,0
29698,transexual,adj,0
29699,transfazer-se,vb,0
29700,transfazer,vb,0
29701,transferir,vb,0
29702,transfigurada,adj,0
29703,transfiguradas,adj,0
29704,transfigurado,adj,0
29705,transfigurados,adj,0
29706,transfigurar-se,vb,0
29707,transfigurar,vb,0
29708,transfixar,vb,0
29709,transformada,adj,0
29710,transformadas,adj,0
29711,transformado,adj,0
29712,transformados,adj,0
29713,transformar-se,vb,0
29714,transformar,vb,0
29715,transformista,adj,0
29716,transformistas,adj,0
29717,transfundir-se,vb,0
29718,transfundir,vb,0
29719,transgredir,vb,-1
29720,transida,adj,-1
29721,transidas,adj,-1
29722,transido,adj,-1
29723,transidos,adj,-1
29724,transigente,adj,-1
29725,transigentes,adj,-1
29726,transigir,vb,1
29727,transir,vb,1
29728,transitar,vb,0
29729,transitável,adj,1
29730,transitória,adj,-1
29731,transitórias,adj,-1
29732,transitório,adj,-1
29733,transitórios,adj,-1
29734,#transitosp,htag,-1
29735,transladar,vb,0
29736,translúcida,adj,1
29737,translúcidas,adj,1
29738,translúcido,adj,1
29739,translúcidos,adj,1
29740,translumbrar,vb,0
29741,transluzente,adj,1
29742,transluzir,vb,1
29743,transmigrar,vb,1
29744,transmissíveis,adj,-1
29745,transmissível,adj,-1
29746,transmitir-se,vb,0
29747,transmitir,vb,0
29748,transmudar-se,vb,0
29749,transmudar,vb,0
29750,transmutar-se,vb,0
29751,transmutar,vb,0
29752,transparecer,vb,0
29753,transparente,adj,1
29754,transparentes,adj,1
29755,transpassada,adj,-1
29756,transpassadas,adj,-1
29757,transpassado,adj,-1
29758,transpassados,adj,-1
29759,transpassar,vb,-1
29760,transpirada,adj,0
29761,transpiradas,adj,0
29762,transpirado,adj,0
29763,transpirados,adj,0
29764,transpirar,vb,0
29765,transplantada,adj,0
29766,transplantadas,adj,0
29767,transplantado,adj,0
29768,transplantados,adj,0
29769,transplantar,vb,0
29770,transportada,adj,-1
29771,transportadas,adj,-1
29772,transportado,adj,-1
29773,transportados,adj,-1
29774,transportar,vb,0
29775,transpor,vb,-1
29776,transposta,adj,-1
29777,transpostas,adj,-1
29778,transposto,adj,-1
29779,transpostos,adj,-1
29780,transtornada,adj,-1
29781,transtornadas,adj,-1
29782,transtornado,adj,-1
29783,transtornados,adj,-1
29784,transtornar,vb,-1
29785,transtrocar,vb,0
29786,transubstanciar-se,vb,0
29787,transubstanciar,vb,1
29788,transudar,vb,-1
29789,transvasar,vb,1
29790,transvazar-se,vb,1
29791,transvazar,vb,-1
29792,transverberar,vb,-1
29793,transversais,adj,-1
29794,transversal,adj,-1
29795,transverso,adj,-1
29796,transverter,vb,0
29797,transvestir,vb,1
29798,transviada,adj,-1
29799,transviadas,adj,-1
29800,transviado,adj,-1
29801,transviados,adj,-1
29802,transviar,vb,0
29803,trapacear,vb,1
29804,trapaceira,adj,-1
29805,trapaceiras,adj,-1
29806,trapaceiro,adj,-1
29807,trapaceiros,adj,-1
29808,trapacenta,adj,-1
29809,trapacentas,adj,-1
29810,trapacento,adj,-1
29811,trapacentos,adj,-1
29812,trapalhão,adj,-1
29813,trapalhões,adj,-1
29814,trapalhona,adj,-1
29815,trapalhonas,adj,-1
29816,trapista,adj,0
29817,trapistas,adj,0
29818,traquear,vb,1
29819,traquejada,adj,1
29820,traquejadas,adj,1
29821,traquejado,adj,1
29822,traquejados,adj,1
29823,traquejar,vb,1
29824,traquina,adj,-1
29825,traquinar,vb,1
29826,traquinas,adj,-1
29827,trasbordar,vb,0
29828,trasfegar,vb,1
29829,trasguear,vb,1
29830,trasladar,vb,0
29831,traspassada,adj,-1
29832,traspassadas,adj,-1
29833,traspassado,adj,-1
29834,traspassados,adj,-1
29835,traspassar,vb,-1
29836,trastejar,vb,1
29837,trasvasar,vb,1
29838,trasvisto,adj,-1
29839,tratada,adj,1
29840,tratadas,adj,1
29841,tratado,adj,1
29842,tratados,adj,1
29843,tratante,adj,-1
29844,tratantes,adj,-1
29845,tratar mal,vb adv,-1
29846,tratar-se,vb,0
29847,tratar,vb,0
29848,tratáveis,adj,1
29849,tratável,adj,1
29850,tratear,vb,-1
29851,trauliteira,adj,-1
29852,trauliteiras,adj,-1
29853,trauliteiro,adj,-1
29854,trauliteiros,adj,-1
29855,traumatizar-se,vb,1
29856,traumatizar,vb,-1
29857,trautear,vb,0
29858,travada,adj,-1
29859,travadas,adj,-1
29860,travado,adj,-1
29861,travados,adj,-1
29862,travar-se,vb,1
29863,travar,vb,-1
29864,#travelmug,htag,1
29865,#travelw,htag,-1
29866,travessa,adj,-1
29867,travessar,vb,0
29868,travessas,adj,-1
29869,travessear,vb,1
29870,travesso,adj,-1
29871,travessos,adj,-1
29872,travestida,adj,-1
29873,travestidas,adj,-1
29874,travestido,adj,-1
29875,travestidos,adj,-1
29876,travestir,vb,1
29877,travo,adj,-1
29878,trazer,vb,0
29879,#trecho15reais,htag,-1
29880,tredo,adj,-1
29881,trefilar,vb,0
29882,treinada,adj,1
29883,treinadas,adj,1
29884,treinado,adj,1
29885,treinados,adj,1
29886,treinar,vb,1
29887,#treinaweb,htag,-1
29888,treler,vb,1
29889,tremebunda,adj,-1
29890,tremebundas,adj,-1
29891,tremebundo,adj,-1
29892,tremebundos,adj,-1
29893,tremelear,vb,1
29894,tremelicar,vb,1
29895,tremelicas,adj,-1
29896,tremeluzente,adj,1
29897,tremeluzir,vb,1
29898,tremenda,adj,-1
29899,tremendas,adj,-1
29900,tremendo,adj,1
29901,tremendos,adj,-1
29902,tremente,adj,-1
29903,trementes,adj,-1
29904,tremer,vb,1
29905,tremida,adj,-1
29906,tremidas,adj,-1
29907,tremido,adj,-1
29908,tremidos,adj,-1
29909,trémula,adj,-1
29910,trêmula,adj,-1
29911,tremular,vb,1
29912,trémulas,adj,-1
29913,trêmulas,adj,-1
29914,trémulo,adj,-1
29915,trêmulo,adj,-1
29916,trémulos,adj,-1
29917,trêmulos,adj,-1
29918,trenar,vb,1
29919,trepadora,adj,0
29920,trepador,adj,0
29921,trepadoras,adj,0
29922,trepadores,adj,0
29923,trepar,vb,1
29924,trepidante,adj,-1
29925,trepidar,vb,0
29926,treplicar,vb,0
29927,tresandar,vb,1
29928,trescalar,vb,0
29929,tresgastar,vb,-1
29930,tresloucada,adj,-1
29931,tresloucadas,adj,-1
29932,tresloucado,adj,-1
29933,tresloucados,adj,-1
29934,tresloucar,vb,0
29935,tresmalhada,adj,-1
29936,tresmalhadas,adj,-1
29937,tresmalhado,adj,-1
29938,tresmalhados,adj,-1
29939,tresmalhar,vb,1
29940,trespassada,adj,-1
29941,trespassadas,adj,-1
29942,trespassado,adj,-1
29943,trespassados,adj,-1
29944,trespassar,vb,-1
29945,tressuar,vb,1
29946,tresvariar,vb,0
29947,trevosa,adj,-1
29948,trevosas,adj,-1
29949,trevoso,adj,-1
29950,trevosos,adj,-1
29951,tria,adj,0
29952,trias,adj,0
29953,tributária,adj,1
29954,tributárias,adj,1
29955,tributário,adj,1
29956,tributários,adj,1
29957,tributar,vb,0
29958,trigueira,adj,0
29959,trigueiras,adj,0
29960,trigueiro,adj,0
29961,trigueiros,adj,0
29962,trilhada,adj,1
29963,trilhadas,adj,1
29964,trilhado,adj,1
29965,trilhados,adj,1
29966,trilhar,vb,-1
29967,trincada,adj,-1
29968,trincadas,adj,-1
29969,trincado,adj,-1
29970,trincados,adj,-1
29971,trincafiar,vb,0
29972,trincar,vb,-1
29973,trinchar,vb,1
29974,trintão,adj,0
29975,trintões,adj,0
29976,trintona,adj,0
29977,trintonas,adj,0
29978,trio,adj,0
29979,trios,adj,0
29980,tripudiar,vb,0
29981,triscar,vb,0
29982,triste,adj,-1
29983,tristes,adj,-1
29984,tristonha,adj,-1
29985,tristonhas,adj,-1
29986,tristonho,adj,-1
29987,tristonhos,adj,-1
29988,triturada,adj,-1
29989,trituradas,adj,-1
29990,triturado,adj,-1
29991,triturados,adj,-1
29992,triturar,vb,-1
29993,triunfadora,adj,1
29994,triunfador,adj,1
29995,triunfadoras,adj,1
29996,triunfadores,adj,1
29997,triunfalista,adj,0
29998,triunfalistas,adj,0
29999,triunfante,adj,1
30000,triunfantes,adj,1
30001,triunfar,vb,0
30002,triviais,adj,-1
30003,trivial,adj,-1
30004,troar,vb,0
30005,trocada,adj,-1
30006,trocadas,adj,-1
30007,trocado,adj,1
30008,trocadora,adj,0
30009,trocador,adj,0
30010,trocadoras,adj,0
30011,trocadores,adj,0
30012,trocados,adj,-1
30013,trocar-se,vb,0
30014,trocar,vb,0
30015,troçar,vb,1
30016,trocista,adj,-1
30017,trocistas,adj,-1
30018,troglodita,adj,-1
30019,trogloditas,adj,-1
30020,troliteira,adj,-1
30021,troliteiras,adj,-1
30022,troliteiro,adj,-1
30023,troliteiros,adj,-1
30024,#trollar,htag,-1
30025,trombar,vb,0
30026,trombetear,vb,0
30027,trombuda,adj,-1
30028,trombudas,adj,-1
30029,trombudo,adj,-1
30030,trombudos,adj,-1
30031,tronar,vb,0
30032,tronca,adj,-1
30033,troncas,adj,-1
30034,tronchar,vb,1
30035,tronco,adj,-1
30036,troncos,adj,-1
30037,troncuda,adj,0
30038,troncudas,adj,0
30039,troncudo,adj,0
30040,troncudos,adj,0
30041,tronear,vb,1
30042,tronejar,vb,1
30043,tropear,vb,1
30044,tropeçar,vb,0
30045,trôpega,adj,-1
30046,trôpegas,adj,-1
30047,trôpego,adj,-1
30048,trôpegos,adj,-1
30049,tropicais,adj,1
30050,tropical,adj,1
30051,tropicar,vb,1
30052,trosquiar,vb,0
30053,trotar,vb,1
30054,trotear,vb,1
30055,#trote,htag,-1
30056,trotskista,adj,0
30057,trotskistas,adj,0
30058,trovar,vb,1
30059,trovejar,vb,0
30060,trovoar,vb,0
30061,truanesca,adj,-1
30062,truanescas,adj,-1
30063,truanesco,adj,-1
30064,truanescos,adj,-1
30065,trucidante,adj,-1
30066,trucidantes,adj,-1
30067,truculenta,adj,-1
30068,truculentas,adj,-1
30069,truculento,adj,-1
30070,truculentos,adj,-1
30071,#true,htag,1
30072,truncada,adj,-1
30073,truncadas,adj,-1
30074,truncado,adj,-1
30075,truncados,adj,-1
30076,tufar,vb,1
30077,tumefazer,vb,1
30078,tumeficar,vb,1
30079,tumescer-se,vb,1
30080,tumescer,vb,1
30081,tumultuada,adj,-1
30082,tumultuadas,adj,-1
30083,tumultuado,adj,-1
30084,tumultuados,adj,-1
30085,tumultuária,adj,-1
30086,tumultuárias,adj,-1
30087,tumultuário,adj,-1
30088,tumultuários,adj,-1
30089,tumultuar,vb,-1
30090,tumultuosa,adj,-1
30091,tumultuosas,adj,-1
30092,tumultuoso,adj,-1
30093,tumultuosos,adj,-1
30094,tundar,vb,-1
30095,tungar,vb,-1
30096,turbadora,adj,-1
30097,turbador,adj,-1
30098,turbadoras,adj,-1
30099,turbadores,adj,-1
30100,turbar-se,vb,0
30101,turbar,vb,0
30102,turbulenta,adj,-1
30103,turbulentas,adj,-1
30104,turbulento,adj,-1
30105,turbulentos,adj,-1
30106,turco,adj,1
30107,túrgida,adj,-1
30108,túrgidas,adj,-1
30109,túrgido,adj,-1
30110,túrgidos,adj,-1
30111,turibular,vb,1
30112,turiferar,vb,1
30113,turrão,adj,-1
30114,turrar,vb,1
30115,turrões,adj,-1
30116,turrona,adj,-1
30117,turronas,adj,-1
30118,turvar-se,vb,0
30119,turvar,vb,0
30120,turvejar-se,vb,0
30121,turvejar,vb,0
30122,turvo,adj,-1
30123,tutelada,adj,0
30124,tuteladas,adj,0
30125,tutelado,adj,0
30126,tutelados,adj,0
30127,tutelar,vb,0
30128,tutorar,vb,0
30129,tutorear,vb,0
30130,#tvi,htag,1
30131,#twitcam,htag,-1
30132,#twittcam,htag,-1
30133,#twitter,htag,-1
30134,úbere,adj,1
30135,ubertoso,adj,1
30136,ubíqua,adj,1
30137,ubíquas,adj,1
30138,ubíquo,adj,1
30139,ubíquos,adj,1
30140,#uenf,htag,1
30141,ufana,adj,0
30142,ufanar-se,vb,1
30143,ufanar,vb,1
30144,ufanas,adj,0
30145,ufano,adj,0
30146,ufanos,adj,0
30147,ufanoso,adj,1
30148,uivar,vb,1
30149,ulcerar-se,vb,1
30150,ulcerar,vb,-1
30151,Última,adj,1
30152,ultimação,adj,1
30153,ultimado,adj,1
30154,ultimar,vb,0
30155,Último,adj,1
30156,últimos,adj,1
30157,ultraconservadora,adj,0
30158,ultraconservador,adj,0
30159,ultraconservadoras,adj,0
30160,ultraconservadores,adj,0
30161,ultrajada,adj,-1
30162,ultrajadas,adj,-1
30163,ultrajado,adj,-1
30164,ultrajados,adj,-1
30165,ultrajante,adj,-1
30166,ultrajantes,adj,-1
30167,ultraliberais,adj,0
30168,ultraliberal,adj,0
30169,ultramontana,adj,0
30170,ultramontanas,adj,0
30171,ultramontano,adj,0
30172,ultramontanos,adj,0
30173,ultranacionalista,adj,0
30174,ultranacionalistas,adj,0
30175,ultrapassada,adj,-1
30176,ultrapassadas,adj,-1
30177,ultrapassado,adj,1
30178,ultrapassados,adj,-1
30179,ultrapassar,vb,-1
30180,ulular,vb,0
30181,una,adj,0
30182,unanimista,adj,0
30183,unanimistas,adj,0
30184,unária,adj,1
30185,unárias,adj,1
30186,unário,adj,1
30187,unários,adj,1
30188,unas,adj,0
30189,#unesp,htag,-1
30190,ungir,vb,0
30191,unhar,vb,0
30192,única,adj,1
30193,únicas,adj,1
30194,único,adj,1
30195,#unico,htag,-1
30196,únicos,adj,1
30197,unida,adj,-1
30198,unidas,adj,-1
30199,unido,adj,1
30200,unidos,adj,1
30201,unificadora,adj,1
30202,unificador,adj,1
30203,unificadoras,adj,1
30204,unificadores,adj,1
30205,unificar-se,vb,1
30206,unificar,vb,1
30207,uniformar,vb,1
30208,uniforme,adj,0
30209,uniformes,adj,0
30210,uniformizadora,adj,1
30211,uniformizador,adj,1
30212,uniformizadoras,adj,1
30213,uniformizadores,adj,1
30214,uniformizar,vb,1
30215,#uni,htag,-1
30216,unionista,adj,0
30217,unionistas,adj,0
30218,#unip,htag,-1
30219,unir-se,vb,1
30220,unir,vb,0
30221,unitária,adj,0
30222,unitárias,adj,0
30223,unitário,adj,0
30224,unitários,adj,0
30225,unitarista,adj,0
30226,unitaristas,adj,0
30227,universais,adj,0
30228,universal,adj,0
30229,universalista,adj,0
30230,universalistas,adj,0
30231,universalizada,adj,0
30232,universalizadas,adj,0
30233,universalizado,adj,0
30234,universalizados,adj,0
30235,universalizar,vb,-1
30236,unívoca,adj,1
30237,unívocas,adj,1
30238,unívoco,adj,1
30239,unívocos,adj,1
30240,uno,adj,0
30241,unos,adj,0
30242,untuosa,adj,-1
30243,untuosas,adj,-1
30244,untuoso,adj,-1
30245,untuosos,adj,-1
30246,urbana,adj,0
30247,urbanas,adj,0
30248,urbanita,adj,0
30249,urbanitas,adj,0
30250,urbano,adj,0
30251,urbanos,adj,0
30252,urdir,vb,1
30253,urgir,vb,-1
30254,urinada,adj,-1
30255,urinadas,adj,-1
30256,urinado,adj,-1
30257,urinados,adj,-1
30258,urrar,vb,1
30259,uruguaio,adj,1
30260,usada,adj,-1
30261,usadas,adj,-1
30262,usado,adj,-1
30263,usados,adj,-1
30264,usar-se,vb,1
30265,usar,vb,1
30266,usuais,adj,1
30267,usual,adj,1
30268,usufruir,vb,1
30269,usufrutar,vb,1
30270,usula,adj,1
30271,usurária,adj,-1
30272,usurárias,adj,-1
30273,usurário,adj,-1
30274,usurários,adj,-1
30275,usureiro,adj,-1
30276,usurpadora,adj,-1
30277,usurpador,adj,-1
30278,usurpadoras,adj,-1
30279,usurpadores,adj,-1
30280,úteis,adj,1
30281,útil,adj,1
30282,utilitária,adj,1
30283,utilitárias,adj,1
30284,utilitário,adj,1
30285,utilitários,adj,1
30286,utilitarista,adj,0
30287,utilitaristas,adj,0
30288,utilizar,vb,0
30289,utopia,adj,1
30290,utópica,adj,0
30291,utópicas,adj,0
30292,utópico,adj,0
30293,utópicos,adj,0
30294,utopista,adj,0
30295,utopistas,adj,0
30296,uxoricida,adj,-1
30297,uxoricidas,adj,-1
30298,vã,adj,-1
30299,vacar,vb,1
30300,vacilante,adj,0
30301,vacilantes,adj,0
30302,vacilar,vb,1
30303,vacinada,adj,0
30304,vacinadas,adj,0
30305,vacinado,adj,0
30306,vacinados,adj,0
30307,vadia,adj,-1
30308,vadiar,vb,0
30309,vadias,adj,-1
30310,vadio,adj,-1
30311,vadios,adj,-1
30312,vaga,adj,-1
30313,vagabunda,adj,-1
30314,vagabundar,vb,0
30315,vagabundas,adj,-1
30316,vagabundear,vb,0
30317,vagabundo,adj,-1
30318,vagabundos,adj,-1
30319,vagalumear,vb,1
30320,vagamunda,adj,-1
30321,vagamundas,adj,-1
30322,vagamundear,vb,0
30323,vagamundo,adj,-1
30324,vagamundos,adj,-1
30325,vagarosa,adj,-1
30326,vagarosas,adj,-1
30327,vagaroso,adj,-1
30328,vagarosos,adj,-1
30329,vagar,vb,0
30330,vagas,adj,-1
30331,vagir,vb,1
30332,vago,adj,-1
30333,vagos,adj,-1
30334,vagueação,adj,1
30335,vaguear,vb,0
30336,vaguejar,vb,0
30337,vaiada,adj,0
30338,vaiadas,adj,0
30339,vaiado,adj,0
30340,vaiados,adj,0
30341,vaidosa,adj,1
30342,vaidosas,adj,-1
30343,vaidoso,adj,-1
30344,vaidosos,adj,-1
30345,#vaisonhando,htag,1
30346,valar,vb,1
30347,valdevinos,adj,-1
30348,#valdir,htag,-1
30349,valentão,adj,0
30350,valente,adj,1
30351,valentes,adj,1
30352,valentões,adj,0
30353,valentona,adj,0
30354,valentonas,adj,0
30355,valer-se,vb,1
30356,valer,vb,1
30357,valetudinária,adj,-1
30358,valetudinárias,adj,-1
30359,valetudinário,adj,-1
30360,valetudinários,adj,-1
30361,#valetudo,htag,-1
30362,#valeurge,htag,-1
30363,valida,adj,0
30364,válida,adj,1
30365,validas,adj,0
30366,válidas,adj,1
30367,valido,adj,0
30368,válido,adj,1
30369,validos,adj,0
30370,válidos,adj,1
30371,valiosa,adj,1
30372,valiosas,adj,1
30373,valioso,adj,1
30374,valiosos,adj,1
30375,valorar,vb,1
30376,valorizar,vb,1
30377,valorosa,adj,1
30378,valorosas,adj,1
30379,valoroso,adj,1
30380,valorosos,adj,1
30381,#vamp,htag,-1
30382,vampirar,vb,0
30383,vampirizar,vb,0
30384,vândala,adj,-1
30385,vândalas,adj,-1
30386,vandálica,adj,-1
30387,vandálicas,adj,-1
30388,vandálico,adj,-1
30389,vandálicos,adj,-1
30390,vândalo,adj,-1
30391,vândalos,adj,-1
30392,vangloriar-se,vb,0
30393,vangloriar,vb,1
30394,vanguardeira,adj,1
30395,vanguardeiras,adj,1
30396,vanguardeiro,adj,1
